Enter an integer k for which our Kempner sets are k-free: 10
Enter a positive integer modulus b: 40
Enter estimation parameters, or * for pre-computed parameters ([0.1139, 1.1241, 1.4724]): *
Enter a threshold (e.g. 4.2) to determine printed output: 6.4
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[40, 6.43009, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 27, 34, 38]]
[40, 6.42495, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 18, 19, 27, 34, 37]]
[40, 6.41913, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 27, 34, 36]]
[40, 6.41026, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 17, 18, 19, 27, 33, 36]]
[40, 6.48123, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 27, 32]]
[40, 6.41082, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 27, 32, 38]]
[40, 6.40568, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 27, 32, 37]]
[40, 6.45403, [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 27, 30]]
[40, 6.40145, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 26, 36, 37]]
[40, 6.4703, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 26, 35]]
[40, 6.45376, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 26, 33]]
[40, 6.431, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 26, 31]]
[40, 6.41085, [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 25, 34]]

Search completed in 0 hours, 0 minutes, and 0.326 seconds.  Enter a string to quit.
