[21, 7.74394, [0, 1, 2, 3, 5, 6, 7, 10, 11, 13, 15, 16, 18, 19]]
[21, 7.60296, [0, 1, 2, 3, 5, 6, 7, 11, 13, 15, 16, 17, 18, 19]]
[21, 7.9819, [0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18]]
[21, 7.84034, [0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 17, 18]]
[21, 7.72984, [0, 1, 2, 3, 5, 6, 8, 9, 11, 13, 14, 17, 18, 19]]
[21, 7.678, [0, 1, 2, 3, 5, 6, 8, 11, 12, 13, 14, 16, 17, 18]]
[21, 7.54097, [0, 1, 2, 3, 5, 6, 9, 11, 13, 14, 15, 17, 18, 19]]
[21, 7.62995, [0, 1, 2, 3, 5, 6, 10, 11, 12, 13, 14, 15, 16, 18]]
[21, 7.75621, [0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 18, 19]]
[21, 7.59421, [0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 16, 18, 19]]
[21, 7.53209, [0, 1, 2, 3, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19]]
[21, 7.91747, [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 17, 19]]
[21, 7.79343, [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 13, 17, 18, 19]]
[21, 7.74155, [0, 1, 2, 4, 5, 6, 7, 8, 10, 12, 13, 16, 17, 18]]
[21, 7.83845, [0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 17]]
[21, 7.71458, [0, 1, 2, 4, 5, 6, 7, 9, 10, 12, 13, 15, 17, 18]]
[21, 7.60477, [0, 1, 2, 4, 5, 6, 7, 9, 10, 13, 15, 17, 18, 19]]
[21, 7.55301, [0, 1, 2, 4, 5, 6, 7, 10, 12, 13, 15, 16, 17, 18]]
[21, 7.80306, [0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 17]]
[21, 7.69309, [0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 14, 17, 19]]
[21, 7.64123, [0, 1, 2, 4, 5, 6, 8, 10, 11, 12, 13, 14, 16, 17]]
[21, 7.53159, [0, 1, 2, 4, 5, 6, 8, 10, 11, 13, 14, 16, 17, 19]]
[21, 7.61427, [0, 1, 2, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 17]]
[21, 7.57828, [0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 17, 19]]
[21, 7.58609, [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 16, 18]]
[21, 7.5212, [0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16]]

Search completed in 0 hours, 0 minutes, and 0.043 seconds.  Enter a string to quit.
