Enter an integer k for which our Kempner sets are k-free: 6
Enter a positive integer modulus b: 33
Enter estimation parameters, or * for pre-computed parameters ([0.1242, 1.1328, 1.5035]): *
Enter a threshold (e.g. 4.2) to determine printed output: 6.35
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[33, 6.49414, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 26, 28]]
[33, 6.44205, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 26, 28, 30]]
[33, 6.49467, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 19, 20, 21, 31]]
[33, 6.35853, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 14, 15, 19, 26, 28, 29, 31]]
[33, 6.3517, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 15, 17, 21, 23, 25, 27, 30]]
[33, 6.39369, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 14, 15, 16, 18, 20, 24, 26, 30]]
[33, 6.35525, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 14, 15, 16, 18, 24, 26, 28, 30]]
[33, 6.5056, [0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 14, 15, 17, 19, 20, 21, 22]]
[33, 6.46887, [0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 14, 15, 17, 19, 20, 21, 31]]
[33, 6.42684, [0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 14, 15, 17, 19, 21, 29, 31]]
[33, 6.42252, [0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 14, 17, 19, 20, 21, 22, 29]]
[33, 6.38585, [0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 14, 17, 19, 20, 21, 29, 31]]
[33, 6.44769, [0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 15, 16, 17, 19, 20, 21, 31]]
[33, 6.40568, [0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 15, 16, 17, 19, 21, 29, 31]]
[33, 6.3647, [0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 16, 17, 19, 20, 21, 29, 31]]
[33, 6.42046, [0, 1, 2, 3, 5, 6, 7, 8, 10, 13, 14, 15, 16, 17, 19, 20, 21, 31]]
[33, 6.37847, [0, 1, 2, 3, 5, 6, 7, 8, 10, 13, 14, 15, 16, 17, 19, 21, 29, 31]]
[33, 6.40195, [0, 1, 2, 3, 5, 6, 7, 8, 10, 13, 14, 15, 16, 17, 20, 21, 22, 31]]
[33, 6.39207, [0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 13, 15, 16, 17, 19, 20, 29, 31]]
[33, 6.35396, [0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 14, 15, 16, 18, 20, 24, 26, 31]]
[33, 6.38676, [0, 1, 2, 3, 5, 6, 7, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21, 31]]
[33, 6.36289, [0, 1, 2, 3, 5, 6, 7, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 31]]
[33, 6.36625, [0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 28, 29, 30]]
[33, 6.41297, [0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 19, 21, 23, 31]]
[33, 6.36099, [0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 21, 23, 30, 31]]
[33, 6.37353, [0, 1, 2, 3, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 19, 20, 21, 29]]
[33, 6.36088, [0, 1, 2, 3, 5, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19, 20, 21, 22]]
[33, 6.41668, [0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21]]
[33, 6.36849, [0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 19, 21, 31]]

Search completed in 0 hours, 0 minutes, and 1.625 seconds.  Enter a string to quit.
