Enter an integer k for which our Kempner sets are k-free: 6
Enter a positive integer modulus b: 73
Enter estimation parameters, or * for pre-computed parameters ([0.0922, 1.0944, 1.4167]): *
Enter a threshold (e.g. 4.2) to determine printed output: 7.1
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: 38
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[73, 7.11035, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 24, 25, 26, 27, 38, 40, 41, 42, 45, 47, 48, 51, 53, 55, 56, 59, 60, 62, 65]]
[73, 7.15417, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 25, 26, 27, 29, 30, 32, 33, 34, 35, 40, 50, 53, 56, 59, 60, 63, 64, 65, 67]]
[73, 7.13088, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 25, 26, 27, 29, 30, 32, 38, 40, 41, 42, 48, 54, 56, 58, 59, 60, 62, 63, 65]]
[73, 7.10898, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 25, 26, 27, 29, 30, 32, 38, 40, 41, 48, 54, 55, 58, 59, 60, 62, 63, 65, 67]]
[73, 7.10813, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 25, 26, 27, 29, 30, 32, 38, 40, 41, 48, 54, 56, 58, 59, 60, 62, 63, 65, 67]]
[73, 7.10726, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 25, 26, 27, 29, 30, 32, 38, 40, 41, 48, 55, 56, 58, 59, 60, 62, 63, 65, 67]]
[73, 7.12841, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 25, 26, 27, 30, 32, 34, 35, 38, 40, 42, 48, 55, 56, 58, 59, 60, 62, 63, 65]]
[73, 7.13058, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 25, 26, 27, 30, 32, 35, 36, 38, 40, 42, 48, 52, 55, 56, 58, 60, 62, 63, 65]]
[73, 7.12481, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 25, 26, 27, 29, 30, 32, 33, 34, 35, 37, 40, 50, 53, 54, 56, 59, 60, 64, 65, 67]]
[73, 7.11403, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 25, 26, 27, 29, 30, 32, 33, 34, 35, 37, 40, 53, 54, 56, 59, 60, 63, 64, 65, 67]]
[73, 7.1306, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 25, 27, 28, 29, 30, 32, 33, 34, 37, 38, 40, 42, 50, 54, 56, 58, 60, 61, 64, 65]]
[73, 7.12085, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 26, 27, 29, 30, 31, 32, 34, 35, 37, 38, 40, 42, 44, 52, 56, 58, 60, 64, 65, 66]]
[73, 7.11719, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 26, 27, 29, 30, 31, 32, 34, 35, 37, 38, 40, 42, 44, 52, 56, 60, 63, 64, 65, 66]]
[73, 7.10188, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 26, 28, 29, 31, 32, 33, 34, 36, 37, 41, 42, 43, 45, 51, 52, 57, 63, 64, 65, 67]]
[73, 7.11402, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 27, 28, 29, 30, 32, 33, 34, 35, 37, 38, 40, 42, 44, 46, 56, 58, 62, 64, 66, 67]]
[73, 7.16007, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 21, 22, 23, 24, 32, 33, 34, 35, 36, 38, 39, 45, 46, 47, 48, 50, 51, 52, 53, 58, 59]]
[73, 7.1406, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 22, 23, 24, 26, 32, 33, 34, 35, 36, 38, 39, 45, 46, 47, 48, 50, 51, 52, 53, 58, 59]]
[73, 7.22035, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 19, 21, 22, 23, 24, 28, 31, 32, 33, 34, 36, 37, 39, 43, 45, 46, 47, 48, 50, 51, 52, 57]]
[73, 7.13321, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 19, 22, 23, 24, 26, 28, 30, 31, 34, 35, 36, 40, 41, 42, 50, 52, 54, 56, 60, 62, 66, 67]]
[73, 7.20087, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 19, 22, 23, 24, 26, 28, 31, 32, 33, 34, 36, 37, 39, 43, 45, 46, 47, 48, 50, 51, 52, 57]]
[73, 7.10689, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 22, 23, 24, 25, 26, 28, 30, 31, 34, 35, 39, 41, 42, 43, 46, 47, 50, 59, 62, 63, 65, 67]]
[73, 7.11205, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 17, 18, 19, 20, 22, 25, 26, 28, 29, 30, 36, 37, 40, 41, 42, 48, 50, 54, 56, 57, 58, 61, 63, 64]]
[73, 7.12157, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 24, 26, 31, 34, 35, 36, 37, 39, 41, 43, 47, 53, 57, 61, 63, 65, 66, 68]]
[73, 7.10961, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 17, 18, 20, 22, 24, 25, 26, 29, 31, 34, 35, 36, 37, 40, 41, 43, 47, 48, 51, 55, 56, 57, 63, 64]]
[73, 7.11022, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 17, 18, 21, 22, 23, 24, 26, 32, 33, 34, 35, 36, 38, 39, 45, 46, 47, 48, 50, 51, 52, 53, 58, 59]]
[73, 7.11014, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 20, 21, 22, 24, 26, 30, 31, 33, 34, 35, 36, 37, 41, 43, 45, 47, 53, 61, 63, 65, 67, 68]]
[73, 7.17047, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 21, 22, 23, 24, 26, 28, 31, 32, 33, 34, 36, 37, 39, 43, 45, 46, 47, 48, 50, 51, 52, 57]]
[73, 7.12239, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 16, 17, 18, 19, 21, 22, 23, 24, 32, 33, 34, 35, 36, 38, 39, 45, 46, 47, 48, 50, 51, 52, 53, 58, 59]]
[73, 7.12133, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 16, 17, 18, 19, 21, 22, 23, 24, 32, 33, 34, 35, 36, 38, 39, 45, 46, 47, 49, 50, 51, 52, 53, 58, 59]]
[73, 7.17792, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 21, 22, 23, 24, 28, 31, 32, 33, 34, 36, 37, 39, 43, 45, 46, 47, 48, 50, 51, 52, 57]]
[73, 7.11514, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 21, 22, 23, 24, 31, 33, 34, 35, 36, 37, 39, 43, 45, 47, 48, 49, 50, 52, 54, 57, 68]]
[73, 7.15845, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 31, 32, 33, 34, 36, 37, 39, 43, 45, 46, 47, 48, 50, 51, 52, 57]]
[73, 7.14955, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 31, 33, 34, 35, 36, 37, 39, 43, 45, 46, 47, 48, 50, 52, 54, 57]]
[73, 7.15694, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 31, 33, 34, 35, 36, 37, 41, 42, 43, 45, 47, 48, 50, 51, 52, 54]]
[73, 7.15441, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 31, 33, 34, 35, 36, 37, 41, 42, 43, 45, 47, 48, 50, 51, 52, 57]]
[73, 7.15162, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 31, 33, 34, 35, 36, 37, 41, 42, 43, 45, 47, 48, 50, 52, 54, 57]]
[73, 7.15052, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 31, 33, 34, 35, 36, 37, 42, 43, 45, 46, 47, 48, 50, 51, 52, 54]]
[73, 7.14798, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 31, 33, 34, 35, 36, 37, 42, 43, 45, 46, 47, 48, 50, 51, 52, 57]]
[73, 7.14519, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 31, 33, 34, 35, 36, 37, 42, 43, 45, 46, 47, 48, 50, 52, 54, 57]]
[73, 7.13723, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 31, 33, 34, 35, 37, 41, 42, 43, 45, 46, 47, 48, 50, 52, 54, 57]]
[73, 7.11845, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 32, 34, 35, 36, 37, 39, 43, 45, 46, 47, 48, 50, 51, 52, 57, 58]]
[73, 7.11884, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 33, 34, 35, 36, 37, 39, 43, 45, 46, 47, 48, 50, 51, 52, 54, 58]]
[73, 7.10812, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 22, 23, 24, 26, 28, 33, 34, 35, 36, 37, 39, 43, 45, 46, 47, 50, 51, 52, 54, 58, 60]]
[73, 7.12805, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 17, 18, 19, 21, 22, 23, 24, 26, 28, 31, 32, 33, 34, 36, 37, 39, 43, 45, 46, 47, 48, 50, 51, 52, 57]]
[73, 7.11624, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 17, 18, 19, 21, 22, 23, 24, 26, 28, 31, 32, 33, 34, 36, 37, 39, 45, 46, 47, 48, 50, 51, 52, 54, 57]]
[73, 7.13845, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 27, 31, 32, 33, 34, 36, 37, 39, 43, 48, 49, 50, 51, 52, 57, 60, 61]]
[73, 7.10731, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 27, 31, 32, 33, 34, 36, 39, 43, 48, 49, 50, 51, 52, 58, 60, 61, 67]]
[73, 7.14318, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 30, 32, 33, 34, 35, 36, 38, 39, 44, 45, 47, 48, 49, 50, 51, 53, 59]]
[73, 7.11198, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 31, 32, 33, 35, 36, 37, 39, 43, 44, 47, 48, 49, 50, 52, 54, 59, 60]]
[73, 7.12136, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 17, 19, 20, 21, 22, 24, 25, 30, 32, 33, 34, 35, 36, 38, 39, 44, 45, 47, 48, 50, 51, 52, 53, 59]]
[73, 7.10146, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 14, 15, 16, 17, 19, 20, 21, 22, 24, 25, 30, 31, 32, 33, 35, 36, 37, 39, 44, 45, 47, 48, 50, 51, 53, 54, 68]]
[73, 7.11533, [0, 1, 2, 3, 4, 6, 7, 8, 9, 12, 13, 14, 16, 17, 19, 21, 22, 23, 24, 26, 28, 31, 32, 33, 34, 36, 37, 39, 43, 45, 46, 47, 48, 50, 51, 52, 57]]
[73, 7.12541, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23, 24, 32, 33, 34, 35, 36, 38, 39, 45, 46, 47, 49, 50, 51, 52, 54, 58]]

Search completed in 15 hours, 6 minutes, and 52.034 seconds.  Enter a string to quit.
